"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGM00060457","1996-11-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  180",",,S","  115",",,S","  153","H,,S"
"AGM00060457","1996-12-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   53",",,S","  151","H,,S"
"AGM00060457","1996-12-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  162","H,,S"
"AGM00060457","1996-12-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0","D,,S","  180",",,S","  136",",,S","  163","H,,S"
"AGM00060457","1996-12-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  170",",,S",,,"  143","H,,S"
"AGM00060457","1996-12-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  128",",,S","  186","H,,S"
"AGM00060457","1997-01-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   80",",,S","  117","H,,S"
"AGM00060457","1997-02-17","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  174",",,S","   20",",,S","   85","H,,S"
"AGM00060457","1997-02-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   52",",,S","  109","H,,S"
"AGM00060457","1997-02-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   40",",,S","  121","H,,S"
"AGM00060457","1997-03-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  138","H,,S"
"AGM00060457","1997-03-02","35.883","0.117","138.0","MOSTAGANEM, AG","    0","D,,S","  210",",,S","    0",",,S","  102","H,,S"
"AGM00060457","1997-03-05","35.883","0.117","138.0","MOSTAGANEM, AG","    0","D,,S",,,"   45",",,S","  134","H,,S"
"AGM00060457","1997-03-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  183",",,S","   92",",,S","  134","H,,S"
"AGM00060457","1997-03-14","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S",,,,,"  182","H,,S"
"AGM00060457","1997-03-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0","D,,S","  235",",,S","   75",",,S","  159","H,,S"
"AGM00060457","1997-04-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  227","H,,S"
"AGM00060457","1997-04-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   82",",,S","  154","H,,S"
"AGM00060457","1997-05-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  245",",,S","  124",",,S","  194","H,,S"
"AGM00060457","1997-06-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0","D,,S","  299",",,S","  168",",,S","  230","H,,S"
"AGM00060457","1997-06-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  255",",,S","  196",",,S","  235","H,,S"
"AGM00060457","1997-07-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  180",",,S","  226","H,,S"
"AGM00060457","1997-08-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  298",",,S","  195",",,S","  263","H,,S"
"AGM00060457","1997-08-10","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S",,,,,"  250","H,,S"
"AGM00060457","1997-09-23","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  164",",,S","  252","H,,S"
"AGM00060457","1997-12-05","35.883","0.117","138.0","MOSTAGANEM, AG","   41",",,S","  122",",,S",,,"  103","H,,S"
"AGM00060457","1997-12-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  150",",,S",,,"  123","H,,S"
"AGM00060457","1998-10-10","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  208",",,S",,,"  188","H,,S"
"AGM00060457","2001-05-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  252",",,S","  141",",,S","  199","H,,S"
"AGM00060457","2001-05-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  141",",,S","  198","H,,S"
"AGM00060457","2001-05-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  312",",,S","  145",",,S","  268","H,,S"
"AGM00060457","2001-05-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  304",",,S","  185",",,S","  239","H,,S"
"AGM00060457","2001-05-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S",,,"  217","H,,S"
"AGM00060457","2001-05-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  230",",,S","  177",",,S","  204","H,,S"
"AGM00060457","2001-05-31","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  233",",,S","  190",",,S","  214","H,,S"
"AGM00060457","2001-06-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  245",",,S","  181",",,S","  214","H,,S"
"AGM00060457","2001-06-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  251",",,S","  190",",,S","  222","H,,S"
"AGM00060457","2001-06-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  300",",,S","  155",",,S","  241","H,,S"
"AGM00060457","2001-06-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  308",",,S","  155",",,S","  237","H,,S"
"AGM00060457","2001-06-05","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  263",",,S","  153",",,S","  219","H,,S"
"AGM00060457","2001-06-06","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  185",",,S","  234","H,,S"
"AGM00060457","2001-06-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  281",",,S","  181",",,S","  222","H,,S"
"AGM00060457","2001-06-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  179",",,S","  220","H,,S"
"AGM00060457","2001-06-12","35.883","0.117","138.0","MOSTAGANEM, AG","   10",",,S","  243",",,S","  181",",,S","  206","H,,S"
"AGM00060457","2001-06-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  273",",,S","  172",",,S","  219","H,,S"
"AGM00060457","2001-06-14","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  348",",,S","  159",",,S","  253","H,,S"
"AGM00060457","2001-06-15","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  285",",,S",,,"  234","H,,S"
"AGM00060457","2001-06-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  239","H,,S"
"AGM00060457","2001-06-17","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  277",",,S","  139",",,S","  223","H,,S"
"AGM00060457","2001-06-18","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  300",",,S","  140",",,S","  236","H,,S"
"AGM00060457","2001-06-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  341",",,S","  176",",,S","  246","H,,S"
"AGM00060457","2001-06-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  333",",,S","  154",",,S","  232","H,,S"
"AGM00060457","2001-06-21","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  247",",,S","  160",",,S","  210","H,,S"
"AGM00060457","2001-06-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  370",",,S","  165",",,S","  249","H,,S"
"AGM00060457","2001-06-23","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  363",",,S","  181",",,S","  260","H,,S"
"AGM00060457","2001-06-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  415",",,S","  210",",,S","  268","H,,S"
"AGM00060457","2001-06-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  202",",,S","  243","H,,S"
"AGM00060457","2001-06-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  332",",,S","  190",",,S","  257","H,,S"
"AGM00060457","2001-06-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  284",",,S","  214",",,S","  249","H,,S"
"AGM00060457","2001-06-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  300",",,S","  176",",,S","  243","H,,S"
"AGM00060457","2001-06-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  323",",,S","  155",",,S","  246","H,,S"
"AGM00060457","2001-06-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  325",",,S",,,"  253","H,,S"
"AGM00060457","2001-07-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  319",",,S","  165",",,S","  239","H,,S"
"AGM00060457","2001-07-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  266",",,S","  196",",,S","  233","H,,S"
"AGM00060457","2001-07-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  251",",,S","  211",",,S","  229","H,,S"
"AGM00060457","2001-07-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  322",",,S","  151",",,S","  242","H,,S"
"AGM00060457","2001-07-05","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  218",",,S","  247","H,,S"
"AGM00060457","2001-07-06","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  200",",,S","  228","H,,S"
"AGM00060457","2001-07-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  223","H,,S"
"AGM00060457","2001-07-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  283",",,S","  183",",,S","  240","H,,S"
"AGM00060457","2001-07-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  277",",,S","  175",",,S","  229","H,,S"
"AGM00060457","2001-07-10","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  160",",,S","  231","H,,S"
"AGM00060457","2001-07-11","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  341",",,S","  180",",,S","  261","H,,S"
"AGM00060457","2001-07-12","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  285",",,S","  192",",,S","  242","H,,S"
"AGM00060457","2001-07-13","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  275",",,S","  217",",,S","  246","H,,S"
"AGM00060457","2001-07-14","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  312",",,S","  182",",,S","  262","H,,S"
"AGM00060457","2001-07-15","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  286",",,S",,,"  254","H,,S"
"AGM00060457","2001-07-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  205",",,S","  237","H,,S"
"AGM00060457","2001-07-17","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  305",",,S","  150",",,S","  239","H,,S"
"AGM00060457","2001-07-18","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  310",",,S","  154",",,S","  244","H,,S"
"AGM00060457","2001-07-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  260",",,S",,,"  231","H,,S"
"AGM00060457","2001-07-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  310",",,S","  130",",,S","  228","H,,S"
"AGM00060457","2001-07-21","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  365",",,S","  173",",,S","  271","H,,S"
"AGM00060457","2001-07-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  318",",,S","  218",",,S","  264","H,,S"
"AGM00060457","2001-07-23","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  347",",,S",,,"  293","H,,S"
"AGM00060457","2001-07-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  268",",,S","  224",",,S","  243","H,,S"
"AGM00060457","2001-07-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  266",",,S",,,"  234","H,,S"
"AGM00060457","2001-07-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  312",",,S","  140",",,S","  239","H,,S"
"AGM00060457","2001-07-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  180",",,S","  271","H,,S"
"AGM00060457","2001-07-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  345",",,S","  235",",,S","  273","H,,S"
"AGM00060457","2001-07-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  400",",,S","  245",",,S","  316","H,,S"
"AGM00060457","2001-07-31","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  456",",,S","  327",",,S","  397","H,,S"
"AGM00060457","2001-08-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  281","H,,S"
"AGM00060457","2001-08-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  325",",,S","  226",",,S","  260","H,,S"
"AGM00060457","2001-08-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  305",",,S","  206",",,S","  252","H,,S"
"AGM00060457","2001-08-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  307",",,S","  198",",,S","  254","H,,S"
"AGM00060457","2001-08-05","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  223",",,S","  267","H,,S"
"AGM00060457","2001-08-06","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  215",",,S","  259","H,,S"
"AGM00060457","2001-08-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  352",",,S","  192",",,S","  269","H,,S"
"AGM00060457","2001-08-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  282",",,S","  212",",,S","  242","H,,S"
"AGM00060457","2001-08-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  210",",,S","  276","H,,S"
"AGM00060457","2001-08-10","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  222",",,S","  274","H,,S"
"AGM00060457","2001-08-11","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  333",",,S",,,"  266","H,,S"
"AGM00060457","2001-08-12","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  276",",,S",,,"  259","H,,S"
"AGM00060457","2001-08-13","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  333",",,S","  220",",,S","  271","H,,S"
"AGM00060457","2001-08-14","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  304",",,S",,,"  273","H,,S"
"AGM00060457","2001-08-15","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  391",",,S","  230",",,S","  273","H,,S"
"AGM00060457","2001-08-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  298",",,S","  217",",,S","  250","H,,S"
"AGM00060457","2001-08-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  283",",,S","  199",",,S","  243","H,,S"
"AGM00060457","2001-08-18","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  263",",,S","  179",",,S","  237","H,,S"
"AGM00060457","2001-08-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  194",",,S","  236","H,,S"
"AGM00060457","2001-08-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  316",",,S","  168",",,S","  252","H,,S"
"AGM00060457","2001-08-21","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  289",",,S","  200",",,S","  253","H,,S"
"AGM00060457","2001-08-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  317",",,S","  211",",,S","  259","H,,S"
"AGM00060457","2001-08-23","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  196",",,S","  276","H,,S"
"AGM00060457","2001-08-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  395",",,S","  222",",,S","  312","H,,S"
"AGM00060457","2001-08-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  409",",,S",,,"  325","H,,S"
"AGM00060457","2001-08-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  336",",,S","  225",",,S","  277","H,,S"
"AGM00060457","2001-08-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  362",",,S","  229",",,S","  279","H,,S"
"AGM00060457","2001-08-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  240",",,S","  259","H,,S"
"AGM00060457","2001-08-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  293",",,S","  211",",,S","  254","H,,S"
"AGM00060457","2001-08-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  199",",,S","  243","H,,S"
"AGM00060457","2001-08-31","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  292",",,S",,,"  252","H,,S"
"AGM00060457","2001-09-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  300",",,S","  186",",,S","  242","H,,S"
"AGM00060457","2001-09-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  321",",,S","  199",",,S","  263","H,,S"
"AGM00060457","2001-09-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  374",",,S","  201",",,S","  287","H,,S"
"AGM00060457","2001-09-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  258","H,,S"
"AGM00060457","2001-09-05","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  289",",,S","  220",",,S","  251","H,,S"
"AGM00060457","2001-09-06","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  269",",,S","  227",",,S","  244","H,,S"
"AGM00060457","2001-09-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  265",",,S","  189",",,S","  233","H,,S"
"AGM00060457","2001-09-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  303",",,S","  170",",,S","  236","H,,S"
"AGM00060457","2001-09-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  277",",,S","  171",",,S","  229","H,,S"
"AGM00060457","2001-09-10","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  263",",,S","  160",",,S","  220","H,,S"
"AGM00060457","2001-09-11","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  269",",,S","  165",",,S","  220","H,,S"
"AGM00060457","2001-09-12","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  270",",,S","  179",",,S","  226","H,,S"
"AGM00060457","2001-09-13","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  150",",,S","  223","H,,S"
"AGM00060457","2001-09-14","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  215",",,S","  243","H,,S"
"AGM00060457","2001-09-15","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  348",",,S","  195",",,S","  258","H,,S"
"AGM00060457","2001-09-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  312",",,S","  210",",,S","  248","H,,S"
"AGM00060457","2001-09-17","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  263",",,S","  197",",,S","  230","H,,S"
"AGM00060457","2001-09-18","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  283",",,S","  193",",,S","  231","H,,S"
"AGM00060457","2001-09-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  247",",,S","  177",",,S","  211","H,,S"
"AGM00060457","2001-09-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  266",",,S","  180",",,S","  221","H,,S"
"AGM00060457","2001-09-21","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  275",",,S","  191",",,S","  233","H,,S"
"AGM00060457","2001-09-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  210",",,S","  247","H,,S"
"AGM00060457","2001-09-23","35.883","0.117","138.0","MOSTAGANEM, AG","   41",",,S","  259",",,S","  174",",,S","  221","H,,S"
"AGM00060457","2001-09-24","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  252",",,S","  185",",,S","  216","H,,S"
"AGM00060457","2001-09-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  247",",,S","  174",",,S","  212","H,,S"
"AGM00060457","2001-09-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  298",",,S","  152",",,S","  226","H,,S"
"AGM00060457","2001-09-27","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  275",",,S","  208",",,S","  240","H,,S"
"AGM00060457","2001-09-28","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  277",",,S","  206",",,S","  228","H,,S"
"AGM00060457","2001-09-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  260",",,S","  174",",,S","  218","H,,S"
"AGM00060457","2001-09-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  259",",,S","  175",",,S","  216","H,,S"
"AGM00060457","2001-10-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  286",",,S","  149",",,S","  223","H,,S"
"AGM00060457","2001-10-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  328",",,S","  115",",,S","  237","H,,S"
"AGM00060457","2001-10-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,,,"  236","H,,S"
"AGM00060457","2001-10-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  218",",,S","  258","H,,S"
"AGM00060457","2001-10-05","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  325",",,S",,,"  233","H,,S"
"AGM00060457","2001-10-06","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  272",",,S","  185",",,S","  229","H,,S"
"AGM00060457","2001-10-07","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  280",",,S","  200",",,S","  224","H,,S"
"AGM00060457","2001-10-08","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  251",",,S","  130",",,S","  193","H,,S"
"AGM00060457","2001-10-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  230",",,S","  170",",,S","  203","H,,S"
"AGM00060457","2001-10-10","35.883","0.117","138.0","MOSTAGANEM, AG","   71",",,S","  272",",,S","  165",",,S","  217","H,,S"
"AGM00060457","2001-10-11","35.883","0.117","138.0","MOSTAGANEM, AG","   99",",,S","  305",",,S","  225",",,S","  269","H,,S"
"AGM00060457","2001-10-12","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  284",",,S","  200",",,S","  236","H,,S"
"AGM00060457","2001-10-13","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S",,,"  189",",,S","  220","H,,S"
"AGM00060457","2001-10-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  248",",,S","  189",",,S","  216","H,,S"
"AGM00060457","2001-10-15","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  234",",,S","  168",",,S","  202","H,,S"
"AGM00060457","2001-10-16","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  260",",,S","  180",",,S","  216","H,,S"
"AGM00060457","2001-10-17","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  339",",,S","  170",",,S","  227","H,,S"
"AGM00060457","2001-10-18","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  252",",,S",,,"  219","H,,S"
"AGM00060457","2001-10-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  297",",,S","  160",",,S","  211","H,,S"
"AGM00060457","2001-10-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  275",",,S","  195",",,S","  209","H,,S"
"AGM00060457","2001-10-21","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  240",",,S","  132",",,S","  190","H,,S"
"AGM00060457","2001-10-22","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  274",",,S","  130",",,S","  193","H,,S"
"AGM00060457","2001-10-23","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  236",",,S","  153",",,S","  202","H,,S"
"AGM00060457","2001-10-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  270",",,S","  130",",,S","  202","H,,S"
"AGM00060457","2001-10-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  129",",,S","  181","H,,S"
"AGM00060457","2001-10-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  225",",,S","  130",",,S","  177","H,,S"
"AGM00060457","2001-10-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  265",",,S","  135",",,S","  198","H,,S"
"AGM00060457","2001-10-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  307",",,S",,,"  227","H,,S"
"AGM00060457","2001-10-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  310",",,S","  185",",,S","  239","H,,S"
"AGM00060457","2001-10-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  163",",,S","  237","H,,S"
"AGM00060457","2001-10-31","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  290",",,S","  170",",,S","  230","H,,S"
"AGM00060457","2001-11-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  239",",,S","  117",",,S","  192","H,,S"
"AGM00060457","2001-11-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  234",",,S","  135",",,S","  175","H,,S"
"AGM00060457","2001-11-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  234",",,S","  120",",,S","  178","H,,S"
"AGM00060457","2001-11-09","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  216",",,S",,,"  143","H,,S"
"AGM00060457","2001-11-10","35.883","0.117","138.0","MOSTAGANEM, AG","  290",",,S",,,"   84",",,S","   95","H,,S"
"AGM00060457","2001-11-11","35.883","0.117","138.0","MOSTAGANEM, AG"," 1120",",,S","  125",",,S","   75",",,S","  109","H,,S"
"AGM00060457","2001-11-12","35.883","0.117","138.0","MOSTAGANEM, AG","   61",",,S","  149",",,S",,,"  109","H,,S"
"AGM00060457","2001-11-13","35.883","0.117","138.0","MOSTAGANEM, AG","   99",",,S","  171",",,S","  100",",,S","  141","H,,S"
"AGM00060457","2001-11-14","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  160",",,S",,,"  113","H,,S"
"AGM00060457","2001-11-15","35.883","0.117","138.0","MOSTAGANEM, AG","   89",",,S","  136",",,S","   56",",,S","   94","H,,S"
"AGM00060457","2001-11-16","35.883","0.117","138.0","MOSTAGANEM, AG","   30",",,S","  153",",,S","   80",",,S","  112","H,,S"
"AGM00060457","2001-11-17","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  194",",,S","   59",",,S","  122","H,,S"
"AGM00060457","2001-11-18","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"  104",",,S","  143","H,,S"
"AGM00060457","2001-11-19","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  150",",,S","  105",",,S","  129","H,,S"
"AGM00060457","2001-11-20","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  167",",,S","   67",",,S","  122","H,,S"
"AGM00060457","2001-11-21","35.883","0.117","138.0","MOSTAGANEM, AG","   20",",,S","  165",",,S","  105",",,S","  132","H,,S"
"AGM00060457","2001-11-22","35.883","0.117","138.0","MOSTAGANEM, AG","    3",",,S",,,"  126",",,S","  151","H,,S"
"AGM00060457","2001-11-23","35.883","0.117","138.0","MOSTAGANEM, AG","    0",",,S","  197",",,S","  135",",,S","  156","H,,S"
"AGM00060457","2001-11-24","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  179",",,S","  100",",,S","  136","H,,S"
"AGM00060457","2001-11-25","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  166",",,S",,,"  106","H,,S"
"AGM00060457","2001-11-26","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  161",",,S","   73",",,S","  122","H,,S"
"AGM00060457","2001-11-27","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   75",",,S","  114","H,,S"
"AGM00060457","2001-11-28","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  165",",,S",,,"  126","H,,S"
"AGM00060457","2001-11-29","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   42",",,S","   95","H,,S"
"AGM00060457","2001-11-30","35.883","0.117","138.0","MOSTAGANEM, AG",,,,,"   50",",,S","  101","H,,S"
"AGM00060457","2001-12-01","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  182",",,S","   35",",,S","   99","H,,S"
"AGM00060457","2001-12-02","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  175",",,S",,,"  109","H,,S"
"AGM00060457","2001-12-03","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  175",",,S","   37",",,S","  101","H,,S"
"AGM00060457","2001-12-04","35.883","0.117","138.0","MOSTAGANEM, AG",,,"  169",",,S","   60",",,S","   99","H,,S"
