"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGM00060437","2008-03-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  114",",,S",,,"   86","H,,S"
"AGM00060437","2008-03-05","36.283","2.733","1036.0","MEDEA, AG","   71",",,S","  150",",,S","    0",",,S",,,"  -15","H,,S"
"AGM00060437","2008-03-06","36.283","2.733","1036.0","MEDEA, AG","  351",",,S","   61",",,S","    5",",,S","  -20",",,S","   -3","H,,S"
"AGM00060437","2008-03-07","36.283","2.733","1036.0","MEDEA, AG","   89",",,S","   20",",,S","   27",",,S",,,"    0","H,,S"
"AGM00060437","2008-03-08","36.283","2.733","1036.0","MEDEA, AG","   89",",,S",,,"   92",",,S","    9",",,S","   56","H,,S"
"AGM00060437","2008-03-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"   98",",,S","   34",",,S","   77","H,,S"
"AGM00060437","2008-03-10","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"   96",",,S","   50",",,S","   76","H,,S"
"AGM00060437","2008-03-11","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  111",",,S","   61",",,S","   89","H,,S"
"AGM00060437","2008-03-12","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  185",",,S","   82",",,S","  142","H,,S"
"AGM00060437","2008-03-13","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  197",",,S","  114",",,S","  162","H,,S"
"AGM00060437","2008-03-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  221",",,S","  116",",,S","  183","H,,S"
"AGM00060437","2008-03-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  231",",,S","  139",",,S","  194","H,,S"
"AGM00060437","2008-03-16","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  155",",,S","   88",",,S","  122","H,,S"
"AGM00060437","2008-03-17","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  192",",,S","   75",",,S","  146","H,,S"
"AGM00060437","2008-03-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  150",",,S","  104",",,S","  123","H,,S"
"AGM00060437","2008-03-19","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  131",",,S","   67",",,S","  101","H,,S"
"AGM00060437","2008-03-20","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"   88",",,S",,,"   67","H,,S"
"AGM00060437","2008-03-21","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  114",",,S","    3",",,S","   65","H,,S"
"AGM00060437","2008-03-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  125",",,S","   38",",,S","   84","H,,S"
"AGM00060437","2008-03-23","36.283","2.733","1036.0","MEDEA, AG","   10",",,S",,,"   70",",,S",,,"   42","H,,S"
"AGM00060437","2008-03-24","36.283","2.733","1036.0","MEDEA, AG","   79",",,S","   10",",,S","   90",",,S","  -16",",,S","   52","H,,S"
"AGM00060437","2008-03-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  130",",,S","   33",",,S","   90","H,,S"
"AGM00060437","2008-03-26","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  131",",,S","   42",",,S","   97","H,,S"
"AGM00060437","2008-03-27","36.283","2.733","1036.0","MEDEA, AG","   30",",,S",,,"  115",",,S","   60",",,S","   86","H,,S"
"AGM00060437","2008-03-28","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  138",",,S","   66",",,S","  109","H,,S"
"AGM00060437","2008-03-29","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  166",",,S","   92",",,S","  136","H,,S"
"AGM00060437","2008-03-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  185",",,S","  112",",I,S","  148","H,,S"
"AGM00060437","2008-03-31","36.283","2.733","1036.0","MEDEA, AG","   30",",,S",,,"   85",",I,S",,,"   65","H,,S"
"AGM00060437","2008-04-01","36.283","2.733","1036.0","MEDEA, AG","   79",",,S",,,"   75",",,S","   44",",,S","   53","H,,S"
"AGM00060437","2008-04-02","36.283","2.733","1036.0","MEDEA, AG","   71",",,S",,,"  115",",,S","   44",",,S","   89","H,,S"
"AGM00060437","2008-04-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  168",",,S","   69",",,S","  137","H,,S"
"AGM00060437","2008-04-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  131",",,S","   66",",,S","  101","H,,S"
"AGM00060437","2008-04-05","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  152",",,S","   40",",,S","  112","H,,S"
"AGM00060437","2008-04-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  213",",,S","  105",",,S","  171","H,,S"
"AGM00060437","2008-04-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  226",",,S","  124",",,S","  181","H,,S"
"AGM00060437","2008-04-08","36.283","2.733","1036.0","MEDEA, AG","    8",",,S",,,"  180",",,S","  104",",,S","  141","H,,S"
"AGM00060437","2008-04-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  250",",,S","  140",",,S","  209","H,,S"
"AGM00060437","2008-04-10","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  195",",,S",,,"  175","H,,S"
"AGM00060437","2008-04-11","36.283","2.733","1036.0","MEDEA, AG","   79",",,S",,,"  122",",,S",,,"  104","H,,S"
"AGM00060437","2008-04-12","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  100",",,S","   50",",,S","   78","H,,S"
"AGM00060437","2008-04-13","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  124",",,S","   36",",,S","   93","H,,S"
"AGM00060437","2008-04-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  155",",,S","   63",",,S","  118","H,,S"
"AGM00060437","2008-04-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  185",",,S","   60",",,S","  135","H,,S"
"AGM00060437","2008-04-16","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  188",",,S","  134",",,S","  163","H,,S"
"AGM00060437","2008-04-17","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  128",",,S","   85",",,S","  105","H,,S"
"AGM00060437","2008-04-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  200",",,S","  100",",,S","  161","H,,S"
"AGM00060437","2008-04-19","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  185",",,S","   80",",,S","  140","H,,S"
"AGM00060437","2008-04-20","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  167",",,S",,,"  113","H,,S"
"AGM00060437","2008-04-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  125",",,S","   65",",,S","   94","H,,S"
"AGM00060437","2008-04-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  150",",,S","   55",",,S","  108","H,,S"
"AGM00060437","2008-04-23","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  190",",,S","   72",",,S","  139","H,,S"
"AGM00060437","2008-04-24","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  210",",,S","  122",",,S","  173","H,,S"
"AGM00060437","2008-04-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  211",",,S","  118",",,S","  167","H,,S"
"AGM00060437","2008-04-26","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  248",",,S","  124",",,S","  201","H,,S"
"AGM00060437","2008-04-27","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  227",",,S","  157",",,S","  188","H,,S"
"AGM00060437","2008-04-28","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  248",",,S","  130",",,S","  199","H,,S"
"AGM00060437","2008-04-29","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  216",",,S","  126",",,S","  176","H,,S"
"AGM00060437","2008-04-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  186",",,S","  116",",,S","  156","H,,S"
"AGM00060437","2008-05-01","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  241",",,S","  110",",,S","  191","H,,S"
"AGM00060437","2008-05-02","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  285",",,S","  180",",,S","  238","H,,S"
"AGM00060437","2008-05-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  272",",,S","  153",",,S","  217","H,,S"
"AGM00060437","2008-05-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  162",",,S","  132",",,S","  142","H,,S"
"AGM00060437","2008-05-05","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  220",",,S","  123",",,S","  172","H,,S"
"AGM00060437","2008-05-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  260",",,S","  145",",,S","  219","H,,S"
"AGM00060437","2008-05-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  253",",,S","  170",",,S","  209","H,,S"
"AGM00060437","2008-05-08","36.283","2.733","1036.0","MEDEA, AG","   89",",,S",,,"  240",",,S","  154",",I,S","  208","H,,S"
"AGM00060437","2008-05-09","36.283","2.733","1036.0","MEDEA, AG","   51",",,S",,,"  135",",I,S",,,"  113","H,,S"
"AGM00060437","2008-05-10","36.283","2.733","1036.0","MEDEA, AG","  201",",,S",,,"  146",",,S","   72",",,S","  117","H,,S"
"AGM00060437","2008-05-11","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  126",",,S","   50",",,S","   98","H,,S"
"AGM00060437","2008-05-12","36.283","2.733","1036.0","MEDEA, AG","    8",",,S",,,"  106",",,S","   82",",,S","   89","H,,S"
"AGM00060437","2008-05-13","36.283","2.733","1036.0","MEDEA, AG","   51",",,S",,,"  156",",,S","   74",",,S","  121","H,,S"
"AGM00060437","2008-05-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  235",",,S","  122",",,S","  191","H,,S"
"AGM00060437","2008-05-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  255",",,S","  156",",,S","  213","H,,S"
"AGM00060437","2008-05-16","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  245",",,S",,,"  188","H,,S"
"AGM00060437","2008-05-17","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  185",",,S","  104",",,S","  147","H,,S"
"AGM00060437","2008-05-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  117",",,S",,,"  104","H,,S"
"AGM00060437","2008-05-20","36.283","2.733","1036.0","MEDEA, AG","   41",",,S",,,"  152",",,S","   74",",,S","  116","H,,S"
"AGM00060437","2008-05-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  212",",,S","   80",",,S","  163","H,,S"
"AGM00060437","2008-05-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  226",",,S","  120",",,S","  185","H,,S"
"AGM00060437","2008-05-23","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  250",",,S","  130",",,S","  212","H,,S"
"AGM00060437","2008-05-24","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  223",",,S","  138",",,S","  181","H,,S"
"AGM00060437","2008-05-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  227",",,S","  121",",,S","  161","H,,S"
"AGM00060437","2008-05-26","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  164",",,S","  104",",,S","  129","H,,S"
"AGM00060437","2008-05-27","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  171",",,S","   78",",,S","  127","H,,S"
"AGM00060437","2008-05-28","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  147",",,S","   90",",,S","  106","H,,S"
"AGM00060437","2008-05-29","36.283","2.733","1036.0","MEDEA, AG","   41",",,S",,,"  195",",,S","   72",",,S","  152","H,,S"
"AGM00060437","2008-05-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  250",",,S","  128",",,S","  207","H,,S"
"AGM00060437","2008-05-31","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  246",",,S",,,"  187","H,,S"
"AGM00060437","2008-06-01","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  170",",,S","  105",",,S","  138","H,,S"
"AGM00060437","2008-06-02","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  211",",,S","   89",",,S","  157","H,,S"
"AGM00060437","2008-06-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  220",",,S","  112",",,S","  170","H,,S"
"AGM00060437","2008-06-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  227",",,S","  128",",,S","  186","H,,S"
"AGM00060437","2008-06-05","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  242",",,S","  140",",,S","  206","H,,S"
"AGM00060437","2008-06-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  220",",,S","  132",",,S","  178","H,,S"
"AGM00060437","2008-06-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  222",",,S","  112",",,S","  175","H,,S"
"AGM00060437","2008-06-08","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  218",",,S","  113",",,S","  172","H,,S"
"AGM00060437","2008-06-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  245",",,S","  145",",,S","  192","H,,S"
"AGM00060437","2008-06-10","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  229",",,S",,,"  182","H,,S"
"AGM00060437","2008-06-11","36.283","2.733","1036.0","MEDEA, AG","  119",",,S",,,"  203",",,S","  128",",,S","  173","H,,S"
"AGM00060437","2008-06-12","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  202",",,S","  108",",,S","  163","H,,S"
"AGM00060437","2008-06-13","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  251",",,S","  132",",,S","  196","H,,S"
"AGM00060437","2008-06-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  275",",,S","  147",",,S","  226","H,,S"
"AGM00060437","2008-06-17","36.283","2.733","1036.0","MEDEA, AG",,,,,"  247",",,S",,,"  218","H,,S"
"AGM00060437","2008-06-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  249",",,S","  144",",,S","  210","H,,S"
"AGM00060437","2008-06-19","36.283","2.733","1036.0","MEDEA, AG",,,,,"  308",",,S","  172",",,S","  262","H,,S"
"AGM00060437","2008-06-20","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  297",",,S","  204",",,S","  262","H,,S"
"AGM00060437","2008-06-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  314",",,S","  185",",,S","  269","H,,S"
"AGM00060437","2008-06-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  352",",,S","  238",",,S","  305","H,,S"
"AGM00060437","2008-06-23","36.283","2.733","1036.0","MEDEA, AG","    0","B,,S",,,"  366",",,S","  250",",,S","  307","H,,S"
"AGM00060437","2008-06-24","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  320",",,S","  181",",,S","  259","H,,S"
"AGM00060437","2008-06-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  288",",,S","  222",",,S","  256","H,,S"
"AGM00060437","2008-06-26","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  283",",,S","  184",",,S","  251","H,,S"
"AGM00060437","2008-06-27","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  299",",,S","  205",",,S","  258","H,,S"
"AGM00060437","2008-06-28","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  257",",,S","  165",",,S","  220","H,,S"
"AGM00060437","2008-06-29","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  310",",,S","  185",",,S","  264","H,,S"
"AGM00060437","2008-06-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  305",",,S","  211",",,S","  257","H,,S"
"AGM00060437","2008-07-01","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  295",",,S","  202",",,S","  256","H,,S"
"AGM00060437","2008-07-02","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  325",",,S","  204",",,S","  272","H,,S"
"AGM00060437","2008-07-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  340",",,S","  215",",,S","  291","H,,S"
"AGM00060437","2008-07-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  320",",,S","  208",",,S","  278","H,,S"
"AGM00060437","2008-07-05","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  365",",,S","  238",",,S","  307","H,,S"
"AGM00060437","2008-07-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  341",",,S","  210",",,S","  283","H,,S"
"AGM00060437","2008-07-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  330",",,S","  215",",,S","  279","H,,S"
"AGM00060437","2008-07-08","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  336",",,S","  220",",,S","  281","H,,S"
"AGM00060437","2008-07-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  380",",,S","  240",",,S","  321","H,,S"
"AGM00060437","2008-07-10","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  357",",,S","  234",",,S","  313","H,,S"
"AGM00060437","2008-07-11","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  350",",,S","  235",",,S","  293","H,,S"
"AGM00060437","2008-07-12","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  325",",,S","  220",",,S","  284","H,,S"
"AGM00060437","2008-07-13","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  285",",,S","  192",",,S","  235","H,,S"
"AGM00060437","2008-07-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  296",",,S","  185",",,S","  225","H,,S"
"AGM00060437","2008-07-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  238",",,S","  162",",,S","  199","H,,S"
"AGM00060437","2008-07-16","36.283","2.733","1036.0","MEDEA, AG","   30",",,S",,,"  295",",,S","  180",",,S","  248","H,,S"
"AGM00060437","2008-07-17","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  326",",,S","  177",",,S","  244","H,,S"
"AGM00060437","2008-07-18","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  282",",,S","  190",",,S","  244","H,,S"
"AGM00060437","2008-07-19","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  350",",,S","  216",",,S","  294","H,,S"
"AGM00060437","2008-07-20","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  368",",,S","  274",",,S","  337","H,,S"
"AGM00060437","2008-07-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  320",",,S","  235",",,S","  285","H,,S"
"AGM00060437","2008-07-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  307",",,S","  167",",,S","  244","H,,S"
"AGM00060437","2008-07-23","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  312",",,S","  205",",,S","  272","H,,S"
"AGM00060437","2008-07-24","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  358",",,S","  228",",,S","  307","H,,S"
"AGM00060437","2008-07-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  325",",,S","  215",",,S","  283","H,,S"
"AGM00060437","2008-07-26","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  327",",,S","  195",",,S","  279","H,,S"
"AGM00060437","2008-07-27","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  323",",,S","  200",",,S","  271","H,,S"
"AGM00060437","2008-07-28","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  336",",,S","  217",",,S","  284","H,,S"
"AGM00060437","2008-07-29","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  350",",,S","  235",",,S","  295","H,,S"
"AGM00060437","2008-07-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  360",",,S","  242",",,S","  316","H,,S"
"AGM00060437","2008-07-31","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  332",",,S","  235",",,S","  283","H,,S"
"AGM00060437","2008-08-01","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  311",",,S","  200",",,S","  262","H,,S"
"AGM00060437","2008-08-02","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  320",",,S","  208",",,S","  265","H,,S"
"AGM00060437","2008-08-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  343",",,S","  228",",,S","  289","H,,S"
"AGM00060437","2008-08-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  346",",,S","  250",",,S","  299","H,,S"
"AGM00060437","2008-08-05","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  346",",,S","  230",",,S","  288","H,,S"
"AGM00060437","2008-08-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  370",",,S","  255",",,S","  322","H,,S"
"AGM00060437","2008-08-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  365",",,S","  275",",,S","  322","H,,S"
"AGM00060437","2008-08-08","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  333",",,S","  244",",,S","  293","H,,S"
"AGM00060437","2008-08-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  305",",,S","  182",",,S","  249","H,,S"
"AGM00060437","2008-08-10","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  330",",,S","  227",",,S","  281","H,,S"
"AGM00060437","2008-08-11","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  345",",,S","  218",",,S","  294","H,,S"
"AGM00060437","2008-08-12","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  358",",,S","  224",",,S","  299","H,,S"
"AGM00060437","2008-08-13","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  374",",,S","  268",",,S","  334","H,,S"
"AGM00060437","2008-08-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  355",",,S","  304",",I,S","  326","H,,S"
"AGM00060437","2008-08-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  258",",I,S",,,"  223","H,,S"
"AGM00060437","2008-08-16","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  306",",,S","  171",",,S","  257","H,,S"
"AGM00060437","2008-08-17","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  290",",,S","  181",",,S","  246","H,,S"
"AGM00060437","2008-08-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  366",",,S","  204",",,S","  293","H,,S"
"AGM00060437","2008-08-19","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  372",",,S","  266",",,S","  320","H,,S"
"AGM00060437","2008-08-20","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  326",",,S","  210",",,S","  271","H,,S"
"AGM00060437","2008-08-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  336",",,S","  205",",,S","  282","H,,S"
"AGM00060437","2008-08-22","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  354",",,S","  217",",,S","  289","H,,S"
"AGM00060437","2008-08-23","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,,,"  243",",,S","  280","H,,S"
"AGM00060437","2008-08-24","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  281",",,S","  188",",,S","  230","H,,S"
"AGM00060437","2008-08-25","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  291",",,S","  183",",,S","  248","H,,S"
"AGM00060437","2008-08-26","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  316",",,S","  202",",,S","  269","H,,S"
"AGM00060437","2008-08-27","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  293",",,S","  220",",,S","  249","H,,S"
"AGM00060437","2008-08-28","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  275",",,S","  194",",,S","  234","H,,S"
"AGM00060437","2008-08-29","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  316",",,S","  197",",,S","  267","H,,S"
"AGM00060437","2008-08-30","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  330",",,S","  209",",,S","  276","H,,S"
"AGM00060437","2008-08-31","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  312",",,S","  190",",,S","  256","H,,S"
"AGM00060437","2008-09-01","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  291",",,S","  181",",,S","  244","H,,S"
"AGM00060437","2008-09-02","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  308",",,S","  203",",,S","  259","H,,S"
"AGM00060437","2008-09-03","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  325",",,S","  190",",,S","  268","H,,S"
"AGM00060437","2008-09-04","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  315",",,S","  244",",,S","  262","H,,S"
"AGM00060437","2008-09-05","36.283","2.733","1036.0","MEDEA, AG","  160",",,S",,,"  320",",,S","  165",",,S","  264","H,,S"
"AGM00060437","2008-09-06","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,,,"  193",",,S","  246","H,,S"
"AGM00060437","2008-09-07","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  278",",,S","  180",",,S","  223","H,,S"
"AGM00060437","2008-09-08","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,,,"  197",",,S","  302","H,,S"
"AGM00060437","2008-09-09","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  330",",,S","  272",",,S","  300","H,,S"
"AGM00060437","2008-09-10","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  322",",,S","  250",",,S","  282","H,,S"
"AGM00060437","2008-09-11","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  312",",,S","  200",",,S","  258","H,,S"
"AGM00060437","2008-09-12","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  244",",,S","  182",",,S","  211","H,,S"
"AGM00060437","2008-09-13","36.283","2.733","1036.0","MEDEA, AG","    5",",,S",,,"  210",",,S",,,"  177","H,,S"
"AGM00060437","2008-09-14","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  206",",,S","  120",",,S","  164","H,,S"
"AGM00060437","2008-09-15","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,,,"  102",",,S","  180","H,,S"
"AGM00060437","2008-09-16","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  280",",,S","  150",",,S","  223","H,,S"
"AGM00060437","2008-09-17","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  302",",,S","  200",",,S","  259","H,,S"
"AGM00060437","2008-09-18","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  297",",,S","  183",",,S","  252","H,,S"
"AGM00060437","2008-09-19","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  212",",,S",,,"  198","H,,S"
"AGM00060437","2008-09-20","36.283","2.733","1036.0","MEDEA, AG","   20",",,S",,,"  241",",,S","  155",",,S","  202","H,,S"
"AGM00060437","2008-09-21","36.283","2.733","1036.0","MEDEA, AG","    0",",,S",,,"  280",",,S","  174",",,S","  232","H,,S"
