"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1KYSC0006","2008-04-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  749",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   97",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-09","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    5",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  183",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   76",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    8",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   28",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-15","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    8",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-20","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   30",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    5",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-26","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    3",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   61",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   10",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-04-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  300",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   46",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   74",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-09","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  201",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    8",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   89",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  152",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-15","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  147",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  282",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    5",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   23",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-20","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   48",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   48",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-26","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   79",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-05-31","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   51",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   51",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   38",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   61",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  302",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  102",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   10",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   20",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   13",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-26","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   58",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  249",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   13",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-06-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   61",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  264",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    3",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-09","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   33",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   79",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  107",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-15","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-20","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   41",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   13",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   20",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  130",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-07-31","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  239",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   15",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  119",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    5",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-09","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-15","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    3",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-20","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-26","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    5",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   13",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   15",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   10",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-08-31","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  262",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  119",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-08","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-09","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   23",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-10","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-11","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-12","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   64",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-13","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","   15",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-14","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-15","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0","T,,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-16","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-17","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-18","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-19","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-20","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-21","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-22","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-23","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-24","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-25","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-26","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-27","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-28","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-29","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-09-30","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","  152",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-01","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-02","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-03","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-04","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-05","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-06","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
"US1KYSC0006","2008-10-07","38.270791","-84.685058","256.0","STAMPING GROUND 0.1 NE, KY US","    0",",,N","    0",",,N",,,,,,,,
